id,Rings
127080,13
127081,6
127082,9
127083,8
127084,10
127085,10
127086,9
127087,6
127088,10
127089,8
127090,6
127091,8
127092,8
127093,7
127094,6
127095,12
127096,11
127097,8
127098,13
127099,10
127100,8
127101,11
127102,12
127103,7
127104,10
127105,9
127106,8
127107,6
127108,10
127109,5
127110,6
127111,8
127112,10
127113,11
127114,10
127115,10
127116,9
127117,5
127118,8
127119,7
127120,10
127121,9
127122,9
127123,12
127124,7
127125,10
127126,10
127127,9
127128,5
127129,6
127130,9
127131,11
127132,13
127133,14
127134,6
127135,8
127136,9
127137,12
127138,11
127139,6
127140,7
127141,9
127142,6
127143,6
127144,10
127145,8
127146,6
127147,13
127148,11
127149,11
127150,9
127151,10
127152,11
127153,13
127154,9
127155,9
127156,10
127157,10
127158,7
127159,9
127160,11
127161,10
127162,10
127163,6
127164,8
127165,7
127166,10
127167,6
127168,9
127169,12
127170,11
127171,6
127172,9
127173,11
127174,8
127175,12
127176,12
127177,9
127178,10
127179,9
127180,13
127181,8
127182,8
127183,10
127184,6
127185,11
127186,7
127187,11
127188,6
127189,11
127190,11
127191,9
127192,9
127193,13
127194,8
127195,9
127196,10
127197,7
127198,7
127199,10
127200,9
127201,8
127202,13
127203,9
127204,10
127205,9
127206,11
127207,12
127208,11
127209,5
127210,12
127211,11
127212,13
127213,5
127214,12
127215,8
127216,8
127217,10
127218,10
127219,9
127220,5
127221,9
127222,7
127223,8
127224,10
127225,7
127226,10
127227,16
127228,8
127229,11
127230,14
127231,11
127232,14
127233,12
127234,4
127235,8
127236,6
127237,13
127238,8
127239,9
127240,8
127241,10
127242,14
127243,5
127244,11
127245,11
127246,10
127247,10
127248,10
127249,9
127250,6
127251,8
127252,11
127253,9
127254,7
127255,6
127256,8
127257,9
127258,5
127259,10
127260,6
127261,6
127262,6
127263,6
127264,9
127265,10
127266,12
127267,12
127268,7
127269,4
127270,6
127271,9
127272,15
127273,8
127274,8
127275,10
127276,10
127277,10
127278,11
127279,7
127280,9
127281,13
127282,11
127283,9
127284,13
127285,11
127286,9
127287,11
127288,9
127289,13
127290,8
127291,10
127292,13
127293,12
127294,7
127295,11
127296,6
127297,6
127298,13
127299,6
127300,8
127301,8
127302,9
127303,9
127304,10
127305,12
127306,13
127307,6
127308,6
127309,13
127310,7
127311,5
127312,10
127313,8
127314,9
127315,5
127316,5
127317,11
127318,9
127319,7
127320,10
127321,8
127322,7
127323,6
127324,5
127325,5
127326,6
127327,7
127328,9
127329,9
127330,9
127331,10
127332,9
127333,11
127334,8
127335,6
127336,9
127337,6
127338,11
127339,8
127340,11
127341,7
127342,6
127343,9
127344,9
127345,10
127346,11
127347,5
127348,10
127349,8
127350,6
127351,11
127352,11
127353,15
127354,10
127355,14
127356,11
127357,10
127358,7
127359,9
127360,9
127361,10
127362,9
127363,6
127364,10
127365,10
127366,11
127367,10
127368,7
127369,10
127370,9
127371,10
127372,10
127373,7
127374,16
127375,12
127376,8
127377,5
127378,13
127379,7
127380,10
127381,10
127382,9
127383,11
127384,13
127385,8
127386,10
127387,8
127388,6
127389,12
127390,9
127391,12
127392,9
127393,5
127394,12
127395,12
127396,10
127397,13
127398,12
127399,8
127400,11
127401,7
127402,10
127403,8
127404,10
127405,10
127406,8
127407,5
127408,10
127409,7
127410,6
127411,9
127412,10
127413,8
127414,9
127415,8
127416,13
127417,7
127418,10
127419,11
127420,5
127421,12
127422,10
127423,12
127424,9
127425,10
127426,10
127427,9
127428,8
127429,13
127430,5
127431,10
127432,9
127433,9
127434,8
127435,12
127436,7
127437,9
127438,13
127439,9
127440,8
127441,5
127442,5
127443,11
127444,14
127445,6
127446,10
127447,12
127448,9
127449,9
127450,11
127451,9
127452,7
127453,10
127454,6
127455,7
127456,11
127457,11
127458,13
127459,10
127460,7
127461,6
127462,5
127463,6
127464,9
127465,11
127466,5
127467,10
127468,10
127469,13
127470,14
127471,7
127472,11
127473,7
127474,11
127475,9
127476,5
127477,10
127478,9
127479,9
127480,11
127481,6
127482,8
127483,11
127484,9
127485,13
127486,10
127487,8
127488,9
127489,9
127490,8
127491,10
127492,9
127493,11
127494,8
127495,10
127496,9
127497,9
127498,7
127499,8
127500,13
127501,8
127502,8
127503,15
127504,7
127505,11
127506,7
127507,11
127508,11
127509,7
127510,5
127511,7
127512,10
127513,12
127514,9
127515,10
127516,9
127517,10
127518,6
127519,6
127520,8
127521,7
127522,6
127523,8
127524,13
127525,5
127526,9
127527,13
127528,10
127529,10
127530,10
127531,11
127532,14
127533,7
127534,9
127535,8
127536,10
127537,7
127538,7
127539,7
127540,12
127541,10
127542,9
127543,13
127544,13
127545,10
127546,6
127547,9
127548,12
127549,13
127550,7
127551,11
127552,10
127553,5
127554,11
127555,10
127556,10
127557,9
127558,11
127559,7
127560,9
127561,7
127562,11
127563,12
127564,7
127565,11
127566,8
127567,7
127568,9
127569,12
127570,14
127571,6
127572,9
127573,6
127574,8
127575,13
127576,9
127577,9
127578,11
127579,7
127580,8
127581,10
127582,9
127583,11
127584,7
127585,8
127586,7
127587,13
127588,8
127589,12
127590,7
127591,6
127592,5
127593,12
127594,10
127595,5
127596,15
127597,11
127598,8
127599,5
127600,13
127601,9
127602,5
127603,10
127604,8
127605,10
127606,10
127607,10
127608,5
127609,5
127610,9
127611,11
127612,9
127613,6
127614,11
127615,5
127616,15
127617,10
127618,13
127619,8
127620,11
127621,10
127622,9
127623,11
127624,8
127625,8
127626,10
127627,5
127628,6
127629,14
127630,8
127631,12
127632,8
127633,10
127634,7
127635,10
127636,11
127637,9
127638,13
127639,9
127640,9
127641,14
127642,6
127643,10
127644,6
127645,5
127646,8
127647,6
127648,8
127649,10
127650,10
127651,9
127652,14
127653,5
127654,10
127655,12
127656,10
127657,6
127658,10
127659,10
127660,8
127661,6
127662,10
127663,15
127664,11
127665,10
127666,10
127667,12
127668,5
127669,8
127670,12
127671,10
127672,9
127673,10
127674,8
127675,10
127676,9
127677,8
127678,10
127679,10
127680,12
127681,4
127682,4
127683,7
127684,10
127685,13
127686,14
127687,8
127688,7
127689,9
127690,9
127691,5
127692,9
127693,6
127694,10
127695,8
127696,10
127697,8
127698,6
127699,7
127700,10
127701,6
127702,6
127703,7
127704,5
127705,5
127706,8
127707,9
127708,7
127709,10
127710,6
127711,9
127712,14
127713,13
127714,10
127715,8
127716,10
127717,7
127718,8
127719,10
127720,6
127721,9
127722,11
127723,12
127724,5
127725,9
127726,13
127727,14
127728,8
127729,9
127730,6
127731,7
127732,14
127733,9
127734,8
127735,10
127736,7
127737,11
127738,8
127739,9
127740,6
127741,9
127742,10
127743,10
127744,7
127745,6
127746,10
127747,11
127748,7
127749,8
127750,11
127751,10
127752,6
127753,12
127754,11
127755,5
127756,11
127757,8
127758,4
127759,7
127760,8
127761,9
127762,11
127763,13
127764,10
127765,11
127766,10
127767,7
127768,7
127769,6
127770,7
127771,6
127772,12
127773,11
127774,6
127775,12
127776,11
127777,10
127778,10
127779,10
127780,6
127781,8
127782,8
127783,11
127784,5
127785,6
127786,10
127787,9
127788,13
127789,6
127790,6
127791,10
127792,10
127793,12
127794,8
127795,8
127796,11
127797,7
127798,15
127799,12
127800,11
127801,8
127802,9
127803,11
127804,6
127805,7
127806,8
127807,10
127808,6
127809,8
127810,11
127811,14
127812,5
127813,12
127814,8
127815,10
127816,9
127817,10
127818,11
127819,11
127820,8
127821,13
127822,10
127823,10
127824,6
127825,11
127826,10
127827,10
127828,10
127829,9
127830,8
127831,6
127832,10
127833,9
127834,8
127835,6
127836,10
127837,6
127838,7
127839,8
127840,11
127841,4
127842,13
127843,9
127844,8
127845,10
127846,13
127847,5
127848,10
127849,11
127850,7
127851,11
127852,13
127853,11
127854,5
127855,7
127856,6
127857,10
127858,5
127859,6
127860,13
127861,13
127862,8
127863,12
127864,11
127865,10
127866,10
127867,11
127868,8
127869,11
127870,9
127871,12
127872,5
127873,8
127874,8
127875,12
127876,13
127877,5
127878,7
127879,12
127880,12
127881,8
127882,12
127883,10
127884,13
127885,10
127886,13
127887,7
127888,14
127889,5
127890,6
127891,12
127892,6
127893,5
127894,7
127895,6
127896,7
127897,10
127898,5
127899,11
127900,10
127901,7
127902,11
127903,6
127904,6
127905,11
127906,11
127907,9
127908,8
127909,10
127910,9
127911,11
127912,8
127913,15
127914,9
127915,9
127916,14
127917,8
127918,13
127919,13
127920,9
127921,11
127922,10
127923,10
127924,9
127925,14
127926,9
127927,10
127928,12
127929,7
127930,13
127931,11
127932,10
127933,9
127934,9
127935,7
127936,10
127937,9
127938,5
127939,11
127940,6
127941,8
127942,8
127943,8
127944,10
127945,10
127946,8
127947,10
127948,9
127949,8
127950,10
127951,6
127952,11
127953,6
127954,12
127955,5
127956,7
127957,12
127958,7
127959,11
127960,12
127961,10
127962,9
127963,14
127964,11
127965,7
127966,8
127967,10
127968,13
127969,13
127970,14
127971,8
127972,7
127973,7
127974,7
127975,10
127976,7
127977,10
127978,8
127979,5
127980,7
127981,9
127982,8
127983,6
127984,7
127985,8
127986,9
127987,6
127988,6
127989,7
127990,11
127991,8
127992,9
127993,13
127994,8
127995,8
127996,6
127997,10
127998,11
127999,11
128000,10
128001,10
128002,11
128003,9
128004,9
128005,5
128006,7
128007,9
128008,11
128009,11
128010,15
128011,12
128012,6
128013,9
128014,9
128015,9
128016,10
128017,13
128018,10
128019,8
128020,10
128021,8
128022,8
128023,11
128024,9
128025,9
128026,7
128027,7
128028,8
128029,8
128030,7
128031,12
128032,10
128033,12
128034,8
128035,13
128036,10
128037,4
128038,14
128039,12
128040,11
128041,8
128042,10
128043,10
128044,7
128045,8
128046,5
128047,7
128048,12
128049,10
128050,10
128051,7
128052,6
128053,13
128054,9
128055,11
128056,11
128057,7
128058,10
128059,7
128060,8
128061,7
128062,7
128063,9
128064,11
128065,10
128066,9
128067,13
128068,9
128069,8
128070,11
128071,8
128072,8
128073,11
128074,7
128075,12
128076,9
128077,11
128078,11
128079,7
128080,7
128081,7
128082,6
128083,11
128084,11
128085,7
128086,14
128087,7
128088,6
128089,14
128090,10
128091,5
128092,11
128093,10
128094,9
128095,8
128096,6
128097,11
128098,7
128099,5
128100,12
128101,7
128102,12
128103,6
128104,7
128105,10
128106,8
128107,8
128108,6
128109,4
128110,10
128111,11
128112,10
128113,8
128114,7
128115,11
128116,8
128117,8
128118,12
128119,6
128120,6
128121,8
128122,11
128123,7
128124,9
128125,13
128126,11
128127,10
128128,6
128129,7
128130,5
128131,10
128132,9
128133,13
128134,13
128135,5
128136,6
128137,9
128138,6
128139,8
128140,8
128141,10
128142,7
128143,8
128144,10
128145,11
128146,10
128147,8
128148,6
128149,6
128150,9
128151,13
128152,10
128153,10
128154,10
128155,8
128156,9
128157,4
128158,10
128159,6
128160,5
128161,11
128162,8
128163,9
128164,12
128165,10
128166,5
128167,7
128168,11
128169,10
128170,10
128171,9
128172,9
128173,11
128174,9
128175,7
128176,6
128177,10
128178,7
128179,9
128180,9
128181,10
128182,8
128183,11
128184,12
128185,11
128186,11
128187,9
128188,9
128189,13
128190,10
128191,8
128192,8
128193,8
128194,6
128195,6
128196,9
128197,9
128198,5
128199,11
128200,10
128201,9
128202,11
128203,11
128204,7
128205,11
128206,10
128207,9
128208,10
128209,7
128210,8
128211,7
128212,12
128213,7
128214,7
128215,6
128216,7
128217,8
128218,6
128219,13
128220,12
128221,11
128222,6
128223,6
128224,14
128225,8
128226,9
128227,6
128228,8
128229,10
128230,8
128231,6
128232,6
128233,11
128234,12
128235,10
128236,13
128237,11
128238,11
128239,12
128240,11
128241,8
128242,5
128243,10
128244,9
128245,7
128246,10
128247,8
128248,7
128249,10
128250,10
128251,11
128252,11
128253,7
128254,12
128255,12
128256,10
128257,6
128258,9
128259,6
128260,10
128261,13
128262,9
128263,9
128264,6
128265,9
128266,6
128267,9
128268,10
128269,12
128270,10
128271,10
128272,11
128273,7
128274,9
128275,11
128276,8
128277,9
128278,7
128279,7
128280,9
128281,11
128282,13
128283,11
128284,5
128285,4
128286,12
128287,8
128288,6
128289,11
128290,13
128291,11
128292,9
128293,12
128294,8
128295,13
128296,11
128297,13
128298,10
128299,9
128300,10
128301,11
128302,7
128303,7
128304,8
128305,7
128306,10
128307,12
128308,10
128309,10
128310,8
128311,10
128312,7
128313,9
128314,11
128315,6
128316,10
128317,10
128318,9
128319,11
128320,10
128321,9
128322,11
128323,13
128324,6
128325,8
128326,13
128327,10
128328,10
128329,6
128330,7
128331,10
128332,5
128333,11
128334,7
128335,8
128336,8
128337,9
128338,7
128339,7
128340,11
128341,6
128342,8
128343,9
128344,8
128345,11
128346,8
128347,10
128348,9
128349,7
128350,14
128351,6
128352,14
128353,8
128354,5
128355,9
128356,8
128357,6
128358,8
128359,8
128360,11
128361,10
128362,9
128363,6
128364,10
128365,9
128366,8
128367,10
128368,10
128369,10
128370,11
128371,11
128372,13
128373,13
128374,11
128375,9
128376,12
128377,10
128378,6
128379,8
128380,7
128381,11
128382,4
128383,9
128384,11
128385,5
128386,10
128387,6
128388,10
128389,9
128390,7
128391,9
128392,5
128393,6
128394,8
128395,9
128396,11
128397,13
128398,7
128399,15
128400,9
128401,7
128402,8
128403,7
128404,6
128405,10
128406,14
128407,10
128408,10
128409,12
128410,5
128411,8
128412,10
128413,8
128414,6
128415,8
128416,10
128417,13
128418,9
128419,10
128420,5
128421,10
128422,9
128423,9
128424,8
128425,9
128426,12
128427,7
128428,10
128429,10
128430,8
128431,11
128432,11
128433,7
128434,6
128435,7
128436,10
128437,15
128438,13
128439,10
128440,8
128441,10
128442,13
128443,11
128444,5
128445,7
128446,16
128447,5
128448,10
128449,14
128450,9
128451,12
128452,11
128453,13
128454,7
128455,7
128456,10
128457,6
128458,7
128459,7
128460,7
128461,11
128462,9
128463,8
128464,5
128465,9
128466,14
128467,8
128468,13
128469,11
128470,9
128471,6
128472,10
128473,11
128474,8
128475,8
128476,10
128477,11
128478,8
128479,9
128480,8
128481,7
128482,10
128483,14
128484,5
128485,8
128486,9
128487,8
128488,9
128489,13
128490,11
128491,9
128492,11
128493,10
128494,12
128495,9
128496,9
128497,9
128498,6
128499,12
128500,9
128501,7
128502,5
128503,9
128504,9
128505,5
128506,10
128507,10
128508,9
128509,6
128510,5
128511,12
128512,8
128513,11
128514,12
128515,11
128516,11
128517,9
128518,9
128519,9
128520,11
128521,6
128522,5
128523,13
128524,7
128525,9
128526,11
128527,5
128528,10
128529,11
128530,8
128531,8
128532,8
128533,11
128534,10
128535,9
128536,10
128537,7
128538,12
128539,8
128540,6
128541,12
128542,9
128543,9
128544,10
128545,6
128546,7
128547,10
128548,8
128549,10
128550,9
128551,6
128552,6
128553,10
128554,11
128555,10
128556,10
128557,5
128558,6
128559,11
128560,12
128561,8
128562,5
128563,9
128564,12
128565,10
128566,7
128567,7
128568,11
128569,5
128570,11
128571,12
128572,9
128573,10
128574,9
128575,7
128576,7
128577,11
128578,6
128579,8
128580,9
128581,7
128582,4
128583,11
128584,7
128585,13
128586,8
128587,7
128588,7
128589,9
128590,12
128591,9
128592,13
128593,8
128594,8
128595,11
128596,8
128597,7
128598,7
128599,10
128600,6
128601,9
128602,11
128603,12
128604,8
128605,10
128606,5
128607,7
128608,10
128609,8
128610,9
128611,10
128612,11
128613,10
128614,6
128615,9
128616,8
128617,6
128618,13
128619,10
128620,10
128621,14
128622,9
128623,15
128624,6
128625,9
128626,7
128627,10
128628,11
128629,9
128630,10
128631,6
128632,10
128633,8
128634,11
128635,9
128636,10
128637,10
128638,7
128639,8
128640,11
128641,12
128642,11
128643,9
128644,7
128645,8
128646,13
128647,7
128648,10
128649,11
128650,9
128651,6
128652,11
128653,8
128654,12
128655,10
128656,5
128657,7
128658,7
128659,10
128660,8
128661,6
128662,12
128663,7
128664,10
128665,11
128666,14
128667,5
128668,12
128669,10
128670,6
128671,10
128672,9
128673,7
128674,8
128675,9
128676,14
128677,8
128678,11
128679,9
128680,13
128681,9
128682,7
128683,11
128684,8
128685,11
128686,12
128687,10
128688,8
128689,14
128690,5
128691,9
128692,12
128693,10
128694,10
128695,7
128696,10
128697,7
128698,13
128699,5
128700,5
128701,9
128702,14
128703,12
128704,5
128705,10
128706,6
128707,5
128708,12
128709,7
128710,13
128711,15
128712,6
128713,5
128714,7
128715,11
128716,10
128717,11
128718,10
128719,14
128720,12
128721,9
128722,7
128723,5
128724,13
128725,7
128726,7
128727,9
128728,16
128729,8
128730,8
128731,9
128732,8
128733,9
128734,7
128735,10
128736,8
128737,6
128738,5
128739,8
128740,6
128741,6
128742,11
128743,9
128744,11
128745,10
128746,14
128747,10
128748,7
128749,10
128750,7
128751,8
128752,11
128753,5
128754,9
128755,5
128756,11
128757,8
128758,9
128759,8
128760,6
128761,10
128762,7
128763,8
128764,6
128765,8
128766,9
128767,6
128768,13
128769,10
128770,12
128771,8
128772,9
128773,9
128774,10
128775,10
128776,9
128777,6
128778,9
128779,9
128780,11
128781,10
128782,9
128783,5
128784,7
128785,7
128786,13
128787,12
128788,8
128789,6
128790,10
128791,9
128792,10
128793,8
128794,10
128795,11
128796,10
128797,15
128798,11
128799,9
128800,10
128801,13
128802,7
128803,4
128804,9
128805,12
128806,11
128807,9
128808,9
128809,7
128810,10
128811,10
128812,13
128813,5
128814,12
128815,10
128816,12
128817,9
128818,11
128819,8
128820,9
128821,13
128822,10
128823,11
128824,10
128825,9
128826,11
128827,12
128828,10
128829,9
128830,14
128831,5
128832,10
128833,9
128834,9
128835,13
128836,14
128837,7
128838,7
128839,11
128840,5
128841,9
128842,6
128843,13
128844,11
128845,7
128846,6
128847,6
128848,10
128849,10
128850,6
128851,5
128852,8
128853,11
128854,12
128855,10
128856,9
128857,8
128858,15
128859,12
128860,11
128861,10
128862,12
128863,9
128864,5
128865,9
128866,9
128867,13
128868,7
128869,6
128870,11
128871,7
128872,14
128873,7
128874,9
128875,12
128876,5
128877,10
128878,10
128879,6
128880,10
128881,13
128882,8
128883,6
128884,10
128885,9
128886,6
128887,8
128888,10
128889,7
128890,10
128891,7
128892,5
128893,9
128894,13
128895,10
128896,10
128897,8
128898,12
128899,10
128900,8
128901,6
128902,11
128903,11
128904,8
128905,6
128906,10
128907,11
128908,10
128909,7
128910,9
128911,8
128912,13
128913,12
128914,7
128915,11
128916,9
128917,13
128918,10
128919,11
128920,9
128921,11
128922,11
128923,9
128924,7
128925,13
128926,8
128927,5
128928,12
128929,10
128930,11
128931,11
128932,13
128933,4
128934,10
128935,10
128936,8
128937,6
128938,6
128939,4
128940,10
128941,8
128942,8
128943,5
128944,7
128945,6
128946,10
128947,11
128948,8
128949,8
128950,10
128951,12
128952,11
128953,10
128954,8
128955,9
128956,12
128957,11
128958,7
128959,10
128960,11
128961,9
128962,10
128963,7
128964,9
128965,6
128966,5
128967,10
128968,8
128969,11
128970,10
128971,12
128972,10
128973,10
128974,10
128975,8
128976,12
128977,6
128978,6
128979,13
128980,11
128981,11
128982,13
128983,10
128984,11
128985,11
128986,9
128987,11
128988,8
128989,11
128990,11
128991,8
128992,10
128993,14
128994,10
128995,9
128996,6
128997,10
128998,8
128999,8
129000,11
129001,7
129002,8
129003,6
129004,10
129005,5
129006,10
129007,6
129008,11
129009,12
129010,5
129011,11
129012,8
129013,6
129014,14
129015,13
129016,11
129017,9
129018,10
129019,10
129020,13
129021,14
129022,5
129023,10
129024,12
129025,7
129026,8
129027,13
129028,11
129029,6
129030,6
129031,12
129032,5
129033,6
129034,8
129035,7
129036,6
129037,7
129038,10
129039,5
129040,8
129041,13
129042,15
129043,7
129044,15
129045,10
129046,8
129047,14
129048,11
129049,8
129050,6
129051,10
129052,5
129053,15
129054,13
129055,8
129056,7
129057,11
129058,7
129059,6
129060,10
129061,9
129062,9
129063,6
129064,11
129065,7
129066,9
129067,9
129068,9
129069,6
129070,6
129071,6
129072,11
129073,6
129074,10
129075,5
129076,11
129077,7
129078,9
129079,11
129080,6
129081,7
129082,5
129083,13
129084,9
129085,9
129086,7
129087,10
129088,11
129089,10
129090,11
129091,6
129092,14
129093,11
129094,8
129095,10
129096,11
129097,11
129098,9
129099,13
129100,7
129101,12
129102,11
129103,6
129104,7
129105,7
129106,6
129107,5
129108,8
129109,6
129110,6
129111,10
129112,9
129113,6
129114,9
129115,12
129116,10
129117,10
129118,13
129119,10
129120,8
129121,10
129122,8
129123,11
129124,11
129125,8
129126,11
129127,8
129128,8
129129,9
129130,13
129131,10
129132,6
129133,10
129134,10
129135,10
129136,9
129137,8
129138,7
129139,7
129140,9
129141,9
129142,9
129143,13
129144,8
129145,8
129146,9
129147,7
129148,12
129149,10
129150,10
129151,10
129152,11
129153,5
129154,10
129155,13
129156,9
129157,7
129158,6
129159,10
129160,11
129161,7
129162,6
129163,11
129164,10
129165,10
129166,8
129167,9
129168,6
129169,12
129170,7
129171,9
129172,10
129173,11
129174,14
129175,10
129176,10
129177,9
129178,8
129179,10
129180,9
129181,10
129182,9
129183,9
129184,7
129185,10
129186,12
129187,8
129188,7
129189,11
129190,9
129191,13
129192,9
129193,9
129194,7
129195,8
129196,9
129197,11
129198,10
129199,10
129200,11
129201,8
129202,6
129203,7
129204,10
129205,10
129206,8
129207,10
129208,12
129209,11
129210,7
129211,14
129212,13
129213,7
129214,9
129215,6
129216,11
129217,10
129218,6
129219,9
129220,13
129221,9
129222,7
129223,7
129224,7
129225,7
129226,5
129227,8
129228,9
129229,7
129230,7
129231,11
129232,9
129233,10
129234,7
129235,10
129236,10
129237,10
129238,9
129239,10
129240,7
129241,14
129242,12
129243,7
129244,7
129245,9
129246,10
129247,9
129248,6
129249,6
129250,7
129251,13
129252,10
129253,11
129254,7
129255,7
129256,13
129257,10
129258,9
129259,9
129260,8
129261,13
129262,10
129263,7
129264,4
129265,5
129266,11
129267,7
129268,13
129269,5
129270,10
129271,10
129272,8
129273,11
129274,6
129275,6
129276,6
129277,10
129278,10
129279,10
129280,11
129281,10
129282,11
129283,7
129284,6
129285,9
129286,6
129287,10
129288,10
129289,11
129290,10
129291,6
129292,13
129293,10
129294,11
129295,10
129296,9
129297,10
129298,6
129299,6
129300,8
129301,5
129302,14
129303,5
129304,15
129305,10
129306,5
129307,14
129308,10
129309,14
129310,9
129311,11
129312,10
129313,12
129314,5
129315,10
129316,8
129317,12
129318,8
129319,4
129320,6
129321,9
129322,5
129323,6
129324,10
129325,10
129326,13
129327,11
129328,11
129329,8
129330,9
129331,4
129332,8
129333,8
129334,8
129335,7
129336,6
129337,8
129338,10
129339,10
129340,12
129341,13
129342,6
129343,8
129344,13
129345,7
129346,10
129347,13
129348,8
129349,9
129350,10
129351,10
129352,9
129353,16
129354,9
129355,10
129356,6
129357,9
129358,12
129359,6
129360,10
129361,8
129362,6
129363,9
129364,8
129365,9
129366,10
129367,10
129368,8
129369,12
129370,13
129371,7
129372,7
129373,15
129374,8
129375,7
129376,11
129377,12
129378,9
129379,10
129380,10
129381,10
129382,13
129383,8
129384,10
129385,10
129386,7
129387,11
129388,12
129389,11
129390,7
129391,11
129392,9
129393,7
129394,6
129395,11
129396,5
129397,11
129398,8
129399,10
129400,10
129401,6
129402,8
129403,11
129404,13
129405,7
129406,14
129407,10
129408,7
129409,12
129410,10
129411,11
129412,7
129413,12
129414,5
129415,5
129416,11
129417,12
129418,5
129419,5
129420,10
129421,12
129422,10
129423,6
129424,7
129425,11
129426,10
129427,7
129428,11
129429,7
129430,6
129431,7
129432,11
129433,11
129434,11
129435,10
129436,11
129437,6
129438,6
129439,8
129440,8
129441,13
129442,14
129443,8
129444,13
129445,10
129446,13
129447,10
129448,15
129449,7
129450,5
129451,10
129452,13
129453,5
129454,4
129455,11
129456,9
129457,13
129458,13
129459,7
129460,8
129461,10
129462,10
129463,9
129464,12
129465,10
129466,9
129467,12
129468,11
129469,6
129470,7
129471,10
129472,6
129473,14
129474,7
129475,10
129476,6
129477,9
129478,13
129479,12
129480,12
129481,8
129482,9
129483,10
129484,8
129485,8
129486,10
129487,8
129488,9
129489,7
129490,6
129491,9
129492,11
129493,10
129494,13
129495,8
129496,7
129497,6
129498,6
129499,11
129500,11
129501,11
129502,7
129503,7
129504,13
129505,11
129506,6
129507,7
129508,5
129509,13
129510,11
129511,14
129512,7
129513,8
129514,10
129515,13
129516,9
129517,10
129518,7
129519,10
129520,10
129521,11
129522,12
129523,6
129524,13
129525,6
129526,10
129527,9
129528,10
129529,13
129530,9
129531,6
129532,6
129533,10
129534,8
129535,8
129536,9
129537,7
129538,6
129539,10
129540,10
129541,10
129542,5
129543,9
129544,10
129545,6
129546,6
129547,7
129548,9
129549,7
129550,6
129551,8
129552,7
129553,5
129554,10
129555,9
129556,11
129557,11
129558,11
129559,10
129560,10
129561,11
129562,8
129563,6
129564,8
129565,9
129566,8
129567,5
129568,10
129569,11
129570,11
129571,6
129572,10
129573,13
129574,10
129575,8
129576,7
129577,9
129578,9
129579,10
129580,11
129581,5
129582,7
129583,14
129584,14
129585,11
129586,7
129587,11
129588,10
129589,13
129590,8
129591,10
129592,6
129593,8
129594,10
129595,5
129596,6
129597,7
129598,10
129599,8
129600,11
129601,9
129602,9
129603,6
129604,7
129605,7
129606,9
129607,12
129608,7
129609,6
129610,9
129611,9
129612,14
129613,10
129614,9
129615,11
129616,14
129617,9
129618,7
129619,5
129620,7
129621,7
129622,12
129623,10
129624,6
129625,9
129626,6
129627,10
129628,12
129629,8
129630,4
129631,10
129632,10
129633,11
129634,9
129635,7
129636,10
129637,10
129638,12
129639,8
129640,11
129641,9
129642,6
129643,11
129644,9
129645,6
129646,7
129647,11
129648,12
129649,8
129650,13
129651,10
129652,9
129653,10
129654,8
129655,12
129656,10
129657,10
129658,6
129659,14
129660,12
129661,8
129662,10
129663,10
129664,5
129665,11
129666,10
129667,10
129668,9
129669,10
129670,11
129671,7
129672,10
129673,8
129674,5
129675,12
129676,11
129677,10
129678,8
129679,11
129680,11
129681,10
129682,14
129683,9
129684,10
129685,9
129686,7
129687,8
129688,7
129689,10
129690,8
129691,9
129692,11
129693,9
129694,12
129695,6
129696,9
129697,8
129698,9
129699,8
129700,6
129701,9
129702,6
129703,11
129704,7
129705,5
129706,4
129707,7
129708,13
129709,8
129710,9
129711,9
129712,9
129713,11
129714,8
129715,5
129716,8
129717,7
129718,8
129719,12
129720,5
129721,13
129722,7
129723,13
129724,7
129725,11
129726,4
129727,8
129728,10
129729,9
129730,9
129731,11
129732,9
129733,9
129734,6
129735,8
129736,11
129737,6
129738,6
129739,10
129740,8
129741,8
129742,12
129743,8
129744,8
129745,7
129746,10
129747,7
129748,6
129749,7
129750,11
129751,11
129752,6
129753,10
129754,8
129755,11
129756,8
129757,6
129758,11
129759,10
129760,11
129761,9
129762,11
129763,9
129764,9
129765,10
129766,12
129767,5
129768,9
129769,10
129770,10
129771,10
129772,13
129773,9
129774,7
129775,10
129776,8
129777,7
129778,6
129779,11
129780,10
129781,7
129782,10
129783,10
129784,10
129785,9
129786,6
129787,11
129788,6
129789,6
129790,8
129791,9
129792,9
129793,11
129794,10
129795,10
129796,7
129797,8
129798,6
129799,13
129800,6
129801,9
129802,9
129803,8
129804,14
129805,9
129806,10
129807,12
129808,12
129809,7
129810,15
129811,9
129812,13
129813,8
129814,13
129815,6
129816,11
129817,7
129818,11
129819,10
129820,15
129821,8
129822,11
129823,10
129824,10
129825,9
129826,7
129827,8
129828,7
129829,10
129830,13
129831,9
129832,11
129833,9
129834,14
129835,12
129836,10
129837,9
129838,9
129839,9
129840,11
129841,7
129842,7
129843,4
129844,12
129845,7
129846,5
129847,11
129848,14
129849,6
129850,7
129851,11
129852,9
129853,14
129854,10
129855,10
129856,6
129857,10
129858,10
129859,14
129860,14
129861,7
129862,8
129863,8
129864,11
129865,6
129866,9
129867,7
129868,9
129869,10
129870,10
129871,9
129872,15
129873,5
129874,6
129875,5
129876,11
129877,7
